source_id,source_name,source_type,country_scope,location_hint,job_title,company,posted_at_raw,summary,job_url,source_url,matched_keywords,collected_at_utc
linkedin_ai_automation,LinkedIn Jobs Hong Kong - AI Automation,html_search,Hong Kong,Hong Kong,AI Engineer,Vanden Recycling,6 days ago,"AI & Automation Developer AI & Automation Developer Vanden Recycling Kowloon, Hong Kong SAR 6 days ago AI Engineer (Internal Automation) AI Engineer (Internal Automation) South China Morning Post SCMP Wan Chai District, Hong Kong SAR 1 week ago AI Forward Deployed Engineer AI Forward Deployed Engineer Bullish Hong Kong SAR Be an early applicant 9 hours ago Applied AI Engineer Applied AI Engineer BJAK Hong Kong SAR 4 days ago AI Agent Developer AI Agent Developer CSOP Asset Management Hong Kong, Hong Kong SAR 1 week ago Applied AI Engineer - AI Finance Agent Applied AI Engineer - AI Finance Agent BJAK Hong Kong SAR 4 days ago AI Transformation Specialist AI Transformation Specialist MedMind Technology Limited Hong Kong, Hong Kong SAR 1 week ago AI Agent Developer AI Agent Developer IntelliPro Hong Kong, Hong Kong SAR 3 weeks ago Artificial Intelligence Engineer Artificial Intelligence Engineer Xircuit AI Limited Hong Kong, Hong Kong SAR 2 months ago AI Engineer AI Engineer Knight Frank Greater China Wan Chai District, Hong Kong SAR 6 days ago AI Engineer AI Engineer Amber Group Hong K",https://hk.linkedin.com/jobs/view/ai-engineer-at-wtw-4448812606?position=28&pageNum=0&refId=Rx88Aq%2BXZOBwoAqIFUl9Sg%3D%3D&trackingId=IEu%2BLdTMMgK37CDNvRmY1A%3D%3D,https://hk.linkedin.com/jobs/search?keywords=AI%20automation&location=Hong%20Kong%20SAR,ai|artificial intelligence|automation,2026-08-16T15:52:37+00:00
linkedin_ai_automation,LinkedIn Jobs Hong Kong - AI Automation,html_search,Hong Kong,Hong Kong,AI Lead,Vanden Recycling,6 days ago,"AI & Automation Developer AI & Automation Developer Vanden Recycling Kowloon, Hong Kong SAR 6 days ago AI Engineer (Internal Automation) AI Engineer (Internal Automation) South China Morning Post SCMP Wan Chai District, Hong Kong SAR 1 week ago AI Forward Deployed Engineer AI Forward Deployed Engineer Bullish Hong Kong SAR Be an early applicant 9 hours ago Applied AI Engineer Applied AI Engineer BJAK Hong Kong SAR 4 days ago AI Agent Developer AI Agent Developer CSOP Asset Management Hong Kong, Hong Kong SAR 1 week ago Applied AI Engineer - AI Finance Agent Applied AI Engineer - AI Finance Agent BJAK Hong Kong SAR 4 days ago AI Transformation Specialist AI Transformation Specialist MedMind Technology Limited Hong Kong, Hong Kong SAR 1 week ago AI Agent Developer AI Agent Developer IntelliPro Hong Kong, Hong Kong SAR 3 weeks ago Artificial Intelligence Engineer Artificial Intelligence Engineer Xircuit AI Limited Hong Kong, Hong Kong SAR 2 months ago AI Engineer AI Engineer Knight Frank Greater China Wan Chai District, Hong Kong SAR 6 days ago AI Engineer AI Engineer Amber Group Hong K",https://hk.linkedin.com/jobs/view/ai-lead-at-cartier-4417875034?position=29&pageNum=0&refId=Rx88Aq%2BXZOBwoAqIFUl9Sg%3D%3D&trackingId=yRJw6seuR8MMDqXwJ2ko5g%3D%3D,https://hk.linkedin.com/jobs/search?keywords=AI%20automation&location=Hong%20Kong%20SAR,ai|artificial intelligence|automation,2026-08-16T15:52:37+00:00
linkedin_ai_automation,LinkedIn Jobs Hong Kong - AI Automation,html_search,Hong Kong,Hong Kong,AI Developer / Engineer,Vanden Recycling,,"AI Developer / Engineer AI Developer / Engineer Innocorn AI Hong Kong, Hong Kong SAR 7 months ago",https://hk.linkedin.com/jobs/view/ai-developer-engineer-at-innocorn-ai-4321811524?position=30&pageNum=0&refId=Rx88Aq%2BXZOBwoAqIFUl9Sg%3D%3D&trackingId=JFrzxo2CKu4NdUOP%2FYZikw%3D%3D,https://hk.linkedin.com/jobs/search?keywords=AI%20automation&location=Hong%20Kong%20SAR,ai,2026-08-16T15:52:37+00:00
linkedin_ai_engineer,LinkedIn Jobs Hong Kong - AI Engineer,html_search,Hong Kong,Hong Kong,Software Engineer,Xircuit AI Limited,,"Software Engineer Software Engineer Innocorn AI Hong Kong, Hong Kong SAR 7 months ago",https://hk.linkedin.com/jobs/view/software-engineer-at-innocorn-ai-4318676809?position=9&pageNum=0&refId=APvGVLANMUNLH8TqocA9Iw%3D%3D&trackingId=1ORb%2FAMNXH4wmJ7F3ZTMHg%3D%3D,https://hk.linkedin.com/jobs/search?keywords=AI%20Engineer&location=Hong%20Kong%20SAR,ai,2026-08-16T15:52:40+00:00
linkedin_ai_engineer,LinkedIn Jobs Hong Kong - AI Engineer,html_search,Hong Kong,Hong Kong,Software Engineer,Xircuit AI Limited,,"Software Engineer Software Engineer Innocorn AI Hong Kong, Hong Kong SAR 7 months ago",https://hk.linkedin.com/jobs/view/software-engineer-at-innocorn-ai-4318680605?position=13&pageNum=0&refId=APvGVLANMUNLH8TqocA9Iw%3D%3D&trackingId=2LswbZA4pmqv%2BL9YzYBbJw%3D%3D,https://hk.linkedin.com/jobs/search?keywords=AI%20Engineer&location=Hong%20Kong%20SAR,ai,2026-08-16T15:52:40+00:00
linkedin_ai_engineer,LinkedIn Jobs Hong Kong - AI Engineer,html_search,Hong Kong,Hong Kong,AI Engineer - Banking,Xircuit AI Limited,,"AI Engineer - Banking AI Engineer - Banking FDM Group Hong Kong, Hong Kong SAR Actively Hiring 1 week ago",https://hk.linkedin.com/jobs/view/ai-engineer-banking-at-fdm-group-4412621759?position=14&pageNum=0&refId=APvGVLANMUNLH8TqocA9Iw%3D%3D&trackingId=umyvHcQamv0e82tyu%2FUx0g%3D%3D,https://hk.linkedin.com/jobs/search?keywords=AI%20Engineer&location=Hong%20Kong%20SAR,ai,2026-08-16T15:52:40+00:00
linkedin_ai_engineer,LinkedIn Jobs Hong Kong - AI Engineer,html_search,Hong Kong,Hong Kong,AI/Machine Learning Engineer,Xircuit AI Limited,6 days ago,"AI/Machine Learning Engineer AI/Machine Learning Engineer VISTRA Hong Kong, Hong Kong SAR Actively Hiring 6 days ago",https://hk.linkedin.com/jobs/view/ai-machine-learning-engineer-at-vistra-4449532447?position=16&pageNum=0&refId=APvGVLANMUNLH8TqocA9Iw%3D%3D&trackingId=Xay7ljYzeaUIEpjpMNMGXA%3D%3D,https://hk.linkedin.com/jobs/search?keywords=AI%20Engineer&location=Hong%20Kong%20SAR,ai|machine learning,2026-08-16T15:52:40+00:00
linkedin_ai_engineer,LinkedIn Jobs Hong Kong - AI Engineer,html_search,Hong Kong,Hong Kong,Agentic Engineer - Voice AI,Xircuit AI Limited,,"Agentic Engineer - Voice AI Agentic Engineer - Voice AI Wati Hong Kong, Hong Kong SAR Be an early applicant 3 months ago",https://hk.linkedin.com/jobs/view/agentic-engineer-voice-ai-at-wati-4408744085?position=21&pageNum=0&refId=APvGVLANMUNLH8TqocA9Iw%3D%3D&trackingId=BMiCLRcpF9SLZIvAADEryA%3D%3D,https://hk.linkedin.com/jobs/search?keywords=AI%20Engineer&location=Hong%20Kong%20SAR,ai,2026-08-16T15:52:40+00:00
linkedin_ai_engineer,LinkedIn Jobs Hong Kong - AI Engineer,html_search,Hong Kong,Hong Kong,Staff AI Engineer,Xircuit AI Limited,,"Staff AI Engineer Staff AI Engineer Wati Hong Kong, Hong Kong SAR Be an early applicant 4 months ago",https://hk.linkedin.com/jobs/view/staff-ai-engineer-at-wati-4399849398?position=24&pageNum=0&refId=APvGVLANMUNLH8TqocA9Iw%3D%3D&trackingId=NnqzJCSS5enIIu8477%2FqiQ%3D%3D,https://hk.linkedin.com/jobs/search?keywords=AI%20Engineer&location=Hong%20Kong%20SAR,ai,2026-08-16T15:52:40+00:00
linkedin_ai_engineer,LinkedIn Jobs Hong Kong - AI Engineer,html_search,Hong Kong,Hong Kong,"AI System Engineer AI Guided Limited Hong Kong, Hong Kong SAR Be an early applicant 1 week ago",Xircuit AI Limited,,"AI System Engineer AI Guided Limited Hong Kong, Hong Kong SAR Be an early applicant 1 week ago",https://hk.linkedin.com/jobs/view/ai-system-engineer-4449374121?position=25&pageNum=0&refId=APvGVLANMUNLH8TqocA9Iw%3D%3D&trackingId=hmT9xYKm1To%2FJro04W5vAA%3D%3D&trk=public_jobs_jserp-result_search-card,https://hk.linkedin.com/jobs/search?keywords=AI%20Engineer&location=Hong%20Kong%20SAR,ai,2026-08-16T15:52:40+00:00
linkedin_ai_engineer,LinkedIn Jobs Hong Kong - AI Engineer,html_search,Hong Kong,Hong Kong,LLM Engineer (Data and Optimization),Xircuit AI Limited,3 days ago,"LLM Engineer (Data and Optimization) LLM Engineer (Data and Optimization) TCL Corporate Research(HK) Co., Ltd Hong Kong, Hong Kong SAR 3 days ago",https://hk.linkedin.com/jobs/view/llm-engineer-data-and-optimization-at-tcl-corporate-research-hk-co-ltd-4443816676?position=26&pageNum=0&refId=APvGVLANMUNLH8TqocA9Iw%3D%3D&trackingId=D7ZuUI5c5pe%2ByaBXJRrWQA%3D%3D,https://hk.linkedin.com/jobs/search?keywords=AI%20Engineer&location=Hong%20Kong%20SAR,llm,2026-08-16T15:52:40+00:00
linkedin_ai_engineer,LinkedIn Jobs Hong Kong - AI Engineer,html_search,Hong Kong,Hong Kong,Senior AI Engineer,Xircuit AI Limited,3 days ago,"Senior AI Engineer Senior AI Engineer Tribus Hong Kong, Hong Kong SAR Actively Hiring 3 days ago",https://hk.linkedin.com/jobs/view/senior-ai-engineer-at-tribus-4453663478?position=27&pageNum=0&refId=APvGVLANMUNLH8TqocA9Iw%3D%3D&trackingId=gzbqXDz%2F9jlkcfm2NXZAlg%3D%3D,https://hk.linkedin.com/jobs/search?keywords=AI%20Engineer&location=Hong%20Kong%20SAR,ai,2026-08-16T15:52:40+00:00
linkedin_ai_engineer,LinkedIn Jobs Hong Kong - AI Engineer,html_search,Hong Kong,Hong Kong,Machine Learning Engineer,Xircuit AI Limited,,"Machine Learning Engineer Machine Learning Engineer IMC Trading Hong Kong, Hong Kong SAR Actively Hiring 1 week ago",https://hk.linkedin.com/jobs/view/machine-learning-engineer-at-imc-trading-4432952561?position=28&pageNum=0&refId=APvGVLANMUNLH8TqocA9Iw%3D%3D&trackingId=vF2Ge%2BYRT8md9Y93o%2FvBXg%3D%3D,https://hk.linkedin.com/jobs/search?keywords=AI%20Engineer&location=Hong%20Kong%20SAR,machine learning,2026-08-16T15:52:40+00:00
linkedin_ai_engineer,LinkedIn Jobs Hong Kong - AI Engineer,html_search,Hong Kong,Hong Kong,Research Engineer,Xircuit AI Limited,,"Research Engineer Research Engineer Innocorn AI Hong Kong, Hong Kong SAR 7 months ago",https://hk.linkedin.com/jobs/view/research-engineer-at-innocorn-ai-4319480570?position=29&pageNum=0&refId=APvGVLANMUNLH8TqocA9Iw%3D%3D&trackingId=7Z0IpHJuM4W1FJOQ7tvMKQ%3D%3D,https://hk.linkedin.com/jobs/search?keywords=AI%20Engineer&location=Hong%20Kong%20SAR,ai,2026-08-16T15:52:40+00:00
linkedin_ai_engineer,LinkedIn Jobs Hong Kong - AI Engineer,html_search,Hong Kong,Hong Kong,Machine Learning Engineer,Xircuit AI Limited,,"Machine Learning Engineer Machine Learning Engineer Tower Research Capital Hong Kong, Hong Kong SAR Actively Hiring 2 weeks ago",https://hk.linkedin.com/jobs/view/machine-learning-engineer-at-tower-research-capital-4387272139?position=30&pageNum=0&refId=APvGVLANMUNLH8TqocA9Iw%3D%3D&trackingId=h69Tl18xdpWkGQDhBoO6pA%3D%3D,https://hk.linkedin.com/jobs/search?keywords=AI%20Engineer&location=Hong%20Kong%20SAR,machine learning,2026-08-16T15:52:40+00:00
